trial_id,condition,scenario,tool,seed,final_state,trial_completed,safety_intervention,any_caution_signal,response_level,policy_confidence,confidence_alarm,intent_confidence_at_half,intent_correct_at_half,grasp_held,idle_time_s,functional_delay_s,handover_duration_s,unsafe_release,false_positive
964,dual_stream,nominal,pencil,4412984664838654583,DONE,1,0,1,PROCEED,0.88,0,0.33,1,1,0.2333,0.9833,0.9833,0,0
965,dual_stream,nominal,screwdriver,4412983565327026372,DONE,1,0,1,PROCEED,0.7989,0,0.33,1,1,0.2333,0.9833,0.9833,0,0
966,dual_stream,nominal,mallet,4412986863861911005,DONE,1,0,1,PROCEED,0.9633,0,0.33,1,1,0.2333,0.9833,0.9833,0,0
967,dual_stream,nominal,pencil,4412985764350282794,DONE,1,0,1,PROCEED,0.8647,0,0.33,1,1,0.2333,0.9833,0.9833,0,0
968,dual_stream,nominal,screwdriver,4412971470699116051,PRESENTING,0,1,1,SLOW,0.334,1,0.33,1,1,,,,0,1
969,dual_stream,nominal,mallet,4412970371187487840,DONE,1,0,1,PROCEED,0.953,0,0.33,1,1,0.2333,0.9833,0.9833,0,0
970,dual_stream,nominal,pencil,4410145725815181456,DONE,1,0,1,PROCEED,0.9186,0,0.33,1,1,0.2333,0.9833,0.9833,0,0
971,dual_stream,nominal,screwdriver,4410146825326809667,DONE,1,0,1,PROCEED,0.7244,0,0.33,1,1,0.2333,0.9833,0.9833,0,0
972,dual_stream,nominal,mallet,4410147924838437878,DONE,1,0,1,PROCEED,0.944,0,0.33,1,1,0.2333,0.9833,0.9833,0,0
973,dual_stream,nominal,pencil,4410149024350066089,DONE,1,0,1,PROCEED,0.9016,0,0.33,1,1,0.2333,0.9833,0.9833,0,0
974,dual_stream,nominal,screwdriver,4410150123861694300,DONE,1,0,1,PROCEED,0.6759,0,0.33,1,1,0.2333,0.9833,0.9833,0,0
975,dual_stream,nominal,mallet,4410151223373322511,DONE,1,0,1,PROCEED,0.9609,0,0.33,1,1,0.2333,0.9833,0.9833,0,0
976,dual_stream,nominal,pencil,4410152322884950722,DONE,1,0,1,PROCEED,0.8687,0,0.33,1,1,0.2333,0.9833,0.9833,0,0
977,dual_stream,nominal,screwdriver,4410153422396578933,DONE,1,0,1,PROCEED,0.6572,0,0.33,1,1,0.2333,0.9833,0.9833,0,0
978,dual_stream,nominal,mallet,4410154521908207144,DONE,1,0,1,PROCEED,0.9374,0,0.33,1,1,0.2333,0.9833,0.9833,0,0
979,dual_stream,nominal,pencil,4410155621419835355,DONE,1,0,1,PROCEED,0.8987,0,0.33,1,1,0.2333,0.9833,0.9833,0,0
980,dual_stream,nominal,screwdriver,4410996747815227545,DONE,1,0,1,PROCEED,0.7184,0,0.33,1,1,0.2333,0.9833,0.9833,0,0
981,dual_stream,nominal,mallet,4410995648303599334,DONE,1,0,1,PROCEED,0.9784,0,0.33,1,1,0.2333,0.9833,0.9833,0,0
982,dual_stream,nominal,pencil,4410994548791971123,DONE,1,0,1,PROCEED,0.8318,0,0.33,1,1,0.2333,0.9833,0.9833,0,0
983,dual_stream,nominal,screwdriver,4410993449280342912,DONE,1,0,1,PROCEED,0.5886,0,0.33,1,1,0.2333,0.9833,0.9833,0,0
984,dual_stream,nominal,mallet,4411001145861740389,DONE,1,0,1,PROCEED,0.8984,0,0.33,1,1,0.2333,0.9833,0.9833,0,0
985,dual_stream,nominal,pencil,4411000046350112178,DONE,1,0,1,PROCEED,0.745,0,0.33,1,1,0.2333,0.9833,0.9833,0,0
986,dual_stream,nominal,screwdriver,4410998946838483967,DONE,1,0,1,PROCEED,0.5713,0,0.33,1,1,0.2333,0.9833,0.9833,0,0
987,dual_stream,nominal,mallet,4410997847326855756,DONE,1,0,1,PROCEED,0.9174,0,0.33,1,1,0.2333,0.9833,0.9833,0,0
988,dual_stream,nominal,pencil,4411005543908253233,DONE,1,0,1,PROCEED,0.8541,0,0.33,1,1,0.2333,0.9833,0.9833,0,0
989,dual_stream,nominal,screwdriver,4411004444396625022,DONE,1,0,1,PROCEED,0.7952,0,0.33,1,1,0.2333,0.9833,0.9833,0,0
990,dual_stream,nominal,mallet,4415779623396999270,DONE,1,0,1,PROCEED,0.9667,0,0.33,1,1,0.2333,0.9833,0.9833,0,0
991,dual_stream,nominal,pencil,4415780722908627481,DONE,1,0,1,PROCEED,0.793,0,0.33,1,1,0.2333,0.9833,0.9833,0,0
992,dual_stream,nominal,screwdriver,4415777424373742848,DONE,1,0,1,PROCEED,0.8015,0,0.33,1,1,0.2333,0.9833,0.9833,0,0
993,dual_stream,nominal,mallet,4415778523885371059,DONE,1,0,1,PROCEED,0.9494,0,0.33,1,1,0.2333,0.9833,0.9833,0,0
994,dual_stream,nominal,pencil,4415784021443512114,DONE,1,0,1,PROCEED,0.9,0,0.33,1,1,0.2333,0.9833,0.9833,0,0
995,dual_stream,nominal,screwdriver,4415785120955140325,DONE,1,0,1,PROCEED,0.6289,0,0.33,1,1,0.2333,0.9833,0.9833,0,0
996,dual_stream,nominal,mallet,4415781822420255692,DONE,1,0,1,PROCEED,0.9583,0,0.33,1,1,0.2333,0.9833,0.9833,0,0
997,dual_stream,nominal,pencil,4415782921931883903,DONE,1,0,1,PROCEED,0.891,0,0.33,1,1,0.2333,0.9833,0.9833,0,0
998,dual_stream,nominal,screwdriver,4415788419490024958,DONE,1,0,1,PROCEED,0.8212,0,0.33,1,1,0.2333,0.9833,0.9833,0,0
999,dual_stream,nominal,mallet,4415789519001653169,DONE,1,0,1,PROCEED,0.9426,0,0.33,1,1,0.2333,0.9833,0.9833,0,0
